uid,iid
3972,709
3972,1096
3972,1091
3972,1423
3973,711
3973,1001
3973,1502
3973,1515
3973,1557
3974,1057
3974,1185
3974,713
3974,1551
3975,868
3975,976
3975,1113
3975,1619
3976,715
3976,1135
3976,1171
3976,1183
3976,1172
3976,1555
3976,1556
3976,1557
3977,716
3977,865
3977,1229
3977,834
3977,1392
3977,1398
3978,716
3978,1473
3978,1406
3978,1484
3979,716
3979,798
3979,1392
3979,1617
3979,1679
3980,716
3980,832
3980,885
3980,1045
3981,716
3981,1045
3981,1237
3981,1351
3982,832
3982,716
3982,1007
3982,885
3982,1085
3983,786
3983,808
3983,901
3983,1001
3983,716
3983,1255
3984,871
3984,885
3984,901
3984,1045
3984,1291
3985,716
3985,925
3985,1184
3985,1415
3986,716
3986,872
3986,885
3986,1045
3986,1237
3986,1291
3986,795
3986,1429
3986,1404
3986,1628
3987,716
3987,1185
3987,1551
3987,1555
3987,1557
3988,716
3988,1257
3988,1001
3988,1495
3989,867
3989,1045
3989,1106
3989,1583
3989,1601
3989,1604
3990,716
3990,865
3990,1237
3990,1291
3991,717
3991,939
3991,1171
3991,1184
3992,718
3992,1171
3992,1172
3992,1183
3993,840
3993,892
3993,718
3993,1428
3994,928
3994,1170
3994,1172
3994,718
3994,1256
3995,718
3995,1549
3995,1551
3995,1556
3996,774
3996,952
3996,996
3996,1315
3996,718
3997,840
3997,718
3997,1006
3997,1306
3997,910
3997,1327
3997,1347
3997,1358
3997,1362
3997,1366
3997,1384
3997,1386
3997,1412
3997,1413
3997,1434
3997,1493
3997,1507
3997,1521
3997,1523
3997,1557
3998,719
3998,1087
3998,1250
3998,1267
3998,1562
3999,720
3999,795
3999,865
3999,1001
3999,1057
3999,1069
3999,885
3999,1227
3999,1236
3999,1159
3999,1264
3999,1280
3999,1258
3999,1307
3999,1320
3999,1291
3999,1392
3999,1404
3999,1495
3999,1586
4000,742
4000,720
4000,1068
4000,1445
4000,1481
4000,1463
4000,1505
4000,1558
4000,1486
4000,1621
4000,1609
4000,1634
4001,720
4001,724
4001,773
4001,867
4002,1059
4002,723
4002,1413
4002,1495
4002,1541
4002,1585
4003,723
4003,1185
4003,1057
4003,1304
4004,723
4004,1183
4004,1185
4004,1550
4005,723
4005,928
4005,1134
4005,1181
4005,1185
4006,723
4006,736
4006,928
4006,724
4007,849
4007,1237
4007,724
4007,1280
4008,928
4008,1272
4008,1461
4008,1573
4009,738
4009,822
4009,724
4009,1160
4010,724
4010,1039
4010,1059
4010,1086
4010,1001
4011,836
4011,724
4011,921
4011,1109
4012,726
4012,887
4012,1079
4012,881
4012,1425
4013,1079
4013,1264
4013,1436
4013,726
4014,726
4014,895
4014,1422
4014,1184
4014,1551
4015,726
4015,1169
4015,1189
4015,1191
4015,1393
4016,726
4016,1257
4016,1260
4016,1301
4016,1042
4016,1473
4016,1615
4016,1429
4017,790
4017,1134
4017,726
4017,1396
4017,1403
4018,726
4018,1288
4018,1257
4018,1404
4019,726
4019,769
4019,729
4019,810
4020,726
4020,900
4020,904
4020,905
4020,887
4021,726
4021,1284
4021,1285
4021,1293
4021,1307
4021,1247
4021,1642
4022,727
4022,811
4022,728
4022,930
4022,901
4022,1298
4023,727
4023,748
4023,728
4023,1017
4023,1051
4023,906
4023,1425
4024,728
4024,727
4024,1046
4024,901
4024,1199
4024,1363
4024,1380
4024,1388
4024,1402
4024,1435
4025,786
4025,727
4025,1009
4025,1236
4025,1404
4026,782
4026,795
4026,822
4026,823
4026,871
4026,883
4026,887
4026,898
4026,902
4026,728
4026,1123
4027,939
4027,1015
4027,728
4027,1057
4027,1062
4027,1254
4027,1284
4028,1016
4028,1131
4028,1343
4028,729
4029,898
4029,729
4029,1238
4029,1064
4029,1386
4029,1474
4030,786
4030,810
4030,1170
4030,1172
4030,1183
4031,729
4031,785
4031,951
4031,1001
4031,1257
4031,810
4032,904
4032,1180
4032,1435
4032,1464
4033,734
4033,901
4033,906
4033,871
4033,1258
4033,928
4033,1413
4034,735
4034,885
4034,928
4034,1001
4034,1092
4034,1550
4034,742
4035,738
4035,831
4035,1257
4035,736
4035,1551
4035,1557
4036,750
4036,1257
4036,736
4036,1557
4036,1620
4037,867
4037,738
4037,901
4037,1660
4038,1088
4038,740
4038,1324
4038,1299
4039,741
4039,911
4039,1065
4039,1528
4040,742
4040,996
4040,1104
4040,1212
4040,1278
4040,1294
4040,1354
4040,1456
4040,1480
4040,1567
4040,964
4040,1609
4041,761
4041,742
4041,1097
4041,1043
4041,1316
4041,1336
4041,1448
4041,1251
4041,1584
4042,992
4042,1133
4042,1251
4042,747
4043,939
4043,747
4043,1160
4043,1144
4044,885
4044,886
4044,1001
4044,748
4045,869
4045,748
4045,1051
4045,1029
4045,1236
4045,1271
4045,1231
4045,1298
4045,1301
4046,1001
4046,1187
4046,749
4046,1557
4046,1552
4047,761
4047,752
4047,1211
4047,1052
4047,1438
4047,1254
4048,1106
4048,752
4048,1251
4048,1287
4048,1322
4049,759
4049,788
4049,885
4049,968
4050,899
4050,904
4050,916
4050,756
4050,1249
4050,1391
4050,1413
4050,1645
4050,1652
4050,1675
4051,758
4051,1026
4051,1302
4051,1501
4052,785
4052,900
4052,1288
4052,1446
4053,900
4053,901
4053,932
4053,758
4054,758
4054,867
4054,1009
4054,843
4054,1315
4054,1427
4055,1001
4055,1160
4055,1288
4055,1437
4055,1495
4056,925
4056,964
4056,974
4056,1063
4056,1278
4056,1294
4056,1424
4056,1433
4056,1445
4056,1480
4056,1497
4056,1540
4056,1567
4056,1609
4056,1634
4056,761
4056,1650
4056,1661
4056,1666
4056,1642
4057,761
4057,1170
4057,1172
4057,1181
4057,1183
4057,1171
4057,1294
4058,762
4058,885
4058,960
4058,1042
4058,776
4058,1238
4058,1404
4059,842
4059,763
4059,1236
4059,1495
4060,763
4060,1118
4060,1240
4060,1257
4061,898
4061,763
4061,1386
4061,1449
4061,1452
4062,890
4062,764
4062,1259
4062,1579
4063,828
4063,764
4063,1430
4063,1434
4063,1614
4063,1633
4064,885
4064,1057
4064,1285
4064,765
4065,1285
4065,1309
4065,1315
4065,765
4066,765
4066,1187
4066,1374
4066,1611
4066,1602
4067,766
4067,1446
4067,1516
4067,1567
4068,772
4068,811
4068,812
4068,848
4068,1218
4068,1241
4068,1255
4068,1330
4068,767
4069,767
4069,955
4069,776
4069,1201
4069,1218
4069,1452
4069,1048
4070,767
4070,885
4070,1184
4070,1108
4070,1284
4070,1291
4071,768
4071,795
4071,782
4071,892
4071,895
4071,897
4071,900
4071,901
4071,956
4071,850
4071,1045
4071,1107
4071,1252
4071,1264
4071,1036
4071,1346
4071,1347
4071,1348
4071,1352
4071,1353
4071,1356
4071,1368
4071,1377
4071,1382
4071,1383
4071,1344
4071,1387
4071,1388
4071,1397
4071,1410
4071,1411
4071,1434
4071,1441
4071,1446
4071,1476
4071,1495
4071,1521
4071,1524
4071,1560
4071,1563
4071,1386
4072,768
4072,1261
4072,1288
4072,1229
4073,782
4073,840
4073,866
4073,901
4073,1034
4073,1184
4073,1261
4074,885
4074,769
4074,1257
4074,1274
4074,1291
4074,1317
4075,769
4075,1206
4075,1027
4075,1231
4075,1274
4075,1363
4075,1549
4076,769
4076,830
4076,956
4076,898
4077,854
4077,769
4077,955
4077,873
4078,770
4078,1053
4078,1015
4078,1291
4078,1251
4079,771
4079,1118
4079,885
4079,1224
4079,1237
4079,1376
4080,822
4080,772
4080,1057
4080,1241
4080,889
4081,772
4081,1134
4081,1147
4081,1404
4082,836
4082,773
4082,904
4082,883
4083,930
4083,774
4083,1363
4083,1394
4084,775
4084,822
4084,930
4084,904
4084,1380
4084,1357
4084,1450
4084,1396
4085,775
4085,887
4085,898
4085,1386
4086,775
4086,1227
4086,1229
4086,887
4086,1425
4087,775
4087,871
4087,906
4087,836
4088,777
4088,808
4088,782
4088,946
4089,778
4089,871
4089,930
4089,1079
4089,889
4089,1203
4089,1229
4089,1281
4089,1363
4089,1368
4089,1556
4089,1364
4089,1656
4090,778
4090,822
4090,1227
4090,905
4090,1261
4090,1434
4090,1450
4091,832
4091,865
4091,885
4091,939
4091,778
4091,1087
4091,1078
4092,778
4092,914
4092,1264
4092,1357
4092,1455
4093,885
4093,1227
4093,1237
4093,778
4094,836
4094,856
4094,901
4094,1227
4095,906
4095,953
4095,1413
4095,1444
4096,778
4096,889
4096,1001
4096,1210
4097,778
4097,1227
4097,1257
4097,1134
4098,808
4098,1069
4098,778
4098,1495
4099,786
4099,822
4099,778
4099,1001
4100,778
4100,846
4100,822
4100,1557
4101,785
4101,778
4101,1206
4101,1291
4102,779
4102,870
4102,1103
4102,1139
4103,1047
4103,1129
4103,1140
4103,779
4103,1236
4103,1654
4104,885
4104,780
4104,1027
4104,1028
4104,886
4104,1556
4105,830
4105,855
4105,871
4105,780
4105,1378
4105,1365
4105,1495
4105,1586
4106,836
4106,905
4106,1290
4106,1389
4106,1434
4107,1001
4107,1185
4107,1207
4107,1227
4107,1237
4107,1249
4107,1258
4107,780
4107,1293
4107,1395
4107,1495
4108,1027
4108,780
4108,1143
4108,1538
4109,780
4109,1249
4109,1237
4109,1257
4110,780
4110,1257
4110,1249
4110,1409
4111,904
4111,905
4111,921
4111,1054
4112,839
4112,902
4112,1123
4112,1291
4112,1404
4112,1499
4112,1538
4112,781
4113,815
4113,905
4113,1221
4113,1398
4114,785
4114,812
4114,871
4114,887
4114,898
4114,782
4114,1280
4114,1307
4114,1350
4114,1368
4114,1425
4114,1464
4114,1288
4115,782
4115,866
4115,785
4115,986
4115,1280
4115,1307
4115,1352
4115,1274
4116,901
4116,906
4116,782
4116,932
4117,810
4117,1134
4117,1203
4117,1208
4117,1229
4117,782
4118,822
4118,833
4118,839
4118,849
4119,831
4119,889
4119,783
4119,1378
4120,784
4120,1054
4120,1184
4120,1001
4120,1551
4121,832
4121,865
4121,784
4121,1291
4122,785
4122,1033
4122,1291
4122,1367
4122,1386
4122,1521
4122,1549
4122,976
4122,1657
4123,785
4123,1288
4123,1182
4123,1464
4124,846
4124,867
4124,881
4124,921
4124,785
4124,1193
4124,1288
4124,1589
4124,1628
4124,1431
4125,854
4125,901
4125,1046
4125,1123
4125,1291
4126,785
4126,1281
4126,1288
4126,1207
4127,1434
4127,785
4127,1555
4127,1557
4127,1595
4128,865
4128,885
4128,915
4128,1001
4128,1028
4128,1029
4128,785
4129,785
4129,1123
4129,1183
4129,1184
4129,1257
4129,1288
4130,932
4130,973
4130,1016
4130,1062
4130,1160
4130,785
4130,1227
4130,1317
4130,1293
4130,1390
4130,1319
4131,785
4131,889
4131,881
4131,1364
4131,1550
4131,1551
4131,1552
4131,1555
4131,1556
4131,1557
4132,871
4132,881
4132,901
4132,906
4132,930
4132,1001
4132,1007
4132,1057
4132,1087
4132,785
4132,1404
4132,1495
4133,795
4133,962
4133,1045
4133,1057
4134,1396
4134,785
4134,1544
4134,1557
4135,785
4135,1288
4135,1555
4135,1556
4136,840
4136,938
4136,1288
4136,1464
4137,885
4137,1288
4137,1291
4137,1404
4138,865
4138,885
4138,902
4138,786
4139,786
4139,839
4139,886
4139,898
4139,881
4139,1001
4139,1208
4139,1371
4140,885
4140,1236
4140,1404
4140,786
4141,1236
4141,1379
4141,1391
4141,1398
4142,786
4142,1551
4142,1555
4142,1556
4142,1557
4143,865
4143,885
4143,904
4143,1236
4144,786
4144,907
4144,1134
4144,1284
4144,1257
4144,1472
4145,786
4145,1029
4145,1236
4145,806
4146,786
4146,902
4146,1123
4146,810
4147,786
4147,1160
4147,1404
4147,1450
4147,1536
4147,1570
4147,1586
4148,973
4148,786
4148,1109
4148,1160
4148,1236
4149,786
4149,871
4149,1134
4149,1236
4149,1255
4150,809
4150,786
4150,1194
4150,1236
4150,1255
4151,786
4151,1236
4151,822
4151,1549
4152,885
4152,786
4152,1134
4152,1053
4153,786
4153,1184
4153,798
4153,1549
4154,1227
4154,1288
4154,786
4154,1495
4155,812
4155,839
4155,1255
4155,1403
4155,1446
4156,786
4156,1318
4156,1522
4156,1603
4156,1395
4157,786
4157,1551
4157,1555
4157,1557
4158,786
4158,1257
4158,1551
4158,1557
4159,832
4159,885
4159,786
4159,1659
4160,864
4160,885
4160,1186
4160,1236
4160,1257
4160,1404
4161,786
4161,1007
4161,1236
4161,1255
4161,900
4161,1430
4161,1429
4161,1446
4161,1617
4161,1628
4162,822
4162,885
4162,786
4162,902
4162,1134
4162,1257
4162,1484
4163,786
4163,1085
4163,1236
4163,1335
4164,885
4164,905
4164,786
4164,1404
4164,1434
4165,786
4165,1001
4165,1555
4165,1556
4165,1557
4166,865
4166,885
4166,939
4166,786
4167,810
4167,1257
4167,786
4167,1681
4168,786
4168,885
4168,1236
4168,1404
4169,786
4169,885
4169,865
4169,1227
4169,1236
4169,1160
4169,1291
4169,1392
4170,786
4170,1543
4170,1547
4170,1549
4170,1551
4170,1552
4170,1553
4170,1554
4170,1557
4171,885
4171,1236
4171,1291
4171,1404
4172,900
4172,786
4172,1203
4172,1236
4172,1357
4173,786
4173,1113
4173,1123
4173,942
4174,786
4174,1123
4174,1257
4174,1525
4174,1549
4175,885
4175,886
4175,788
4175,1050
4175,944
4175,1300
4175,1550
4175,1551
4175,1555
4176,1184
4176,1186
4176,790
4176,1550
4177,885
4177,1271
4177,1291
4177,1392
4178,1057
4178,792
4178,1586
4178,1616
4179,795
4179,905
4179,906
4179,1079
4179,1307
4180,795
4180,865
4180,1001
4180,1057
4181,1038
4181,1307
4181,795
4181,1449
4182,795
4182,1257
4182,1288
4182,1350
4182,1206
4183,938
4183,1307
4183,795
4183,1617
4184,822
4184,831
4184,928
4184,1160
4184,1450
4185,795
4185,836
4185,881
4185,939
4185,1001
4185,1007
4185,1227
4185,1236
4186,795
4186,1503
4186,1657
4186,1663
4187,1046
4187,795
4187,1357
4187,1363
4187,1450
4187,1536
4187,1307
4188,795
4188,827
4188,867
4188,971
4188,1657
4189,797
4189,1048
4189,1130
4189,1422
4190,883
4190,904
4190,905
4190,1001
4191,798
4191,856
4191,1447
4191,910
4192,1007
4192,1255
4192,1257
4192,799
4193,801
4193,1352
4193,1388
4193,1413
4193,1350
4194,1185
4194,1187
4194,1549
4194,1551
4194,1555
4194,1556
4194,1557
4195,802
4195,1291
4195,1392
4195,1404
4195,1495
4195,1562
4195,1586
4195,1616
4196,806
4196,902
4196,1001
4196,1123
4196,1236
4197,1280
4197,1281
4197,808
4197,1434
4198,808
4198,1045
4198,901
4198,1403
4198,1351
4199,808
4199,1281
4199,1350
4199,1386
4200,885
4200,902
4200,1045
4200,808
4201,811
4201,808
4201,1003
4201,1160
4202,810
4202,808
4202,836
4202,921
4202,930
4202,900
4202,981
4202,987
4202,982
4203,808
4203,831
4203,901
4203,904
4204,809
4204,829
4204,939
4204,1112
4204,1097
4205,871
4205,1185
4205,1192
4205,810
4206,930
4206,810
4206,1231
4206,1298
4206,1051
4207,832
4207,849
4207,901
4207,1206
4207,1464
4207,810
4208,811
4208,810
4208,885
4208,1404
4209,815
4209,839
4209,887
4209,1123
4209,1201
4209,1363
4209,810
4209,1396
4210,810
4210,1248
4210,1380
4210,1399
4211,810
4211,904
4211,811
4211,932
4211,1355
4211,1403
4211,1349
4211,1520
4211,1524
4211,1527
4211,1544
4211,1579
4212,811
4212,810
4212,901
4212,930
4212,881
4213,811
4213,865
4213,885
4213,1115
4214,810
4214,1257
4214,901
4214,1403
4215,966
4215,1074
4215,1224
4215,810
4216,1255
4216,1357
4216,810
4216,1404
4217,968
4217,1087
4217,810
4217,1367
4218,849
4218,1023
4218,810
4218,1140
4218,1183
4218,1257
4218,1401
4218,1437
4219,822
4219,893
4219,810
4219,1453
4220,834
4220,901
4220,1001
4220,1227
4220,1291
4220,1524
4220,1544
4221,888
4221,939
4221,1393
4221,1435
4222,876
4222,885
4222,933
4222,1046
4222,1215
4222,1314
4222,1371
4223,1227
4223,1237
4223,810
4223,1585
4224,810
4224,1053
4224,1236
4224,1227
4224,1450
4224,1490
4224,1393
4224,1654
4225,1109
4225,1153
4225,1178
4225,811
4226,1074
4226,811
4226,1389
4226,1396
4227,1288
4227,1393
4227,1601
4227,1614
4228,815
4228,811
4228,1007
4228,1293
4228,1549
4228,1543
4229,811
4229,1185
4229,1001
4229,1548
4229,1549
4229,1551
4230,902
4230,1001
4230,1029
4230,1134
4231,811
4231,1045
4231,1057
4231,1001
4231,1255
4231,1495
4232,1170
4232,1267
4232,1549
4232,1555
4233,811
4233,904
4233,1388
4233,1396
4234,812
4234,1377
4234,1413
4234,1544
4234,1350
4235,1227
4235,1237
4235,1291
4235,812
4236,812
4236,887
4236,1258
4236,1264
4236,1206
4236,1464
4237,812
4237,1413
4237,1439
4237,1562
4237,1564
4238,812
4238,1123
4238,886
4238,1159
4239,822
4239,836
4239,812
4239,874
4239,891
4240,812
4240,836
4240,1258
4240,1280
4241,812
4241,1001
4241,1034
4241,1229
4242,813
4242,885
4242,1404
4242,1123
4243,818
4243,869
4243,985
4243,1031
4244,813
4244,887
4244,1057
4244,871
4244,1425
4244,1549
4245,818
4245,985
4245,813
4245,1155
4245,1116
4245,1483
4246,1351
4246,1363
4246,1413
4246,1551
4247,815
4247,1349
4247,1280
4247,1368
4247,1673
4248,815
4248,1363
4248,1396
4248,1544
4249,815
4249,887
4249,871
4249,1352
4249,1368
4249,1388
4250,903
4250,913
4250,815
4250,1412
4251,815
4251,885
4251,1007
4251,1001
4251,1255
4252,939
4252,819
4252,1606
4252,1609
4253,1248
4253,1281
4253,1387
4253,820
4254,1255
4254,822
4254,1435
4254,1516
4254,1533
4254,1613
4254,1617
4255,902
4255,1029
4255,1109
4255,822
4255,1368
4255,1428
4255,1450
4255,1626
4256,822
4256,1352
4256,1428
4256,1351
4257,1391
4257,1408
4257,1435
4257,1441
4258,932
4258,822
4258,1377
4258,1441
4259,822
4259,1544
4259,1573
4259,1363
4260,904
4260,1175
4260,1294
4260,1357
4260,1450
4261,885
4261,1291
4261,822
4261,1377
4261,1450
4262,1045
4262,1221
4262,1357
4262,1398
4262,1443
4262,1458
4263,885
4263,904
4263,937
4263,939
4263,1087
4263,822
4263,1455
4264,883
4264,822
4264,1057
4264,1520
4264,1450
4265,822
4265,1551
4265,1555
4265,1556
4265,1557
4266,1123
4266,822
4266,1333
4266,1450
4267,822
4267,930
4267,1380
4267,1450
4267,1514
4267,1394
4268,822
4268,1363
4268,1396
4268,1450
4269,822
4269,1236
4269,1255
4269,1230
4270,930
4270,932
4270,1045
4270,822
4271,1344
4271,1357
4271,1363
4271,1410
4271,1435
4271,822
4271,1450
4272,871
4272,883
4272,887
4272,901
4272,904
4272,905
4272,906
4272,1045
4272,822
4273,996
4273,1185
4273,822
4273,1555
4273,1556
4273,1557
4274,822
4274,871
4274,887
4274,1079
4274,1450
4274,1555
4274,1557
4275,1057
4275,822
4275,1348
4275,1377
4275,1363
4275,1458
4275,1601
4275,1651
4275,1653
4276,899
4276,900
4276,907
4276,927
4277,822
4277,1007
4277,1271
4277,1274
4277,1357
4277,1380
4277,1390
4277,1391
4277,1396
4277,1398
4277,1407
4277,1436
4277,1450
4277,1458
4277,1514
4277,1538
4277,1050
4277,1579
4277,1603
4277,1604
4277,1605
4277,1585
4277,1626
4278,898
4278,901
4278,822
4278,1562
4278,1615
4278,1495
4279,822
4279,1549
4279,1555
4279,1556
4280,822
4280,1001
4280,1057
4280,1288
4281,822
4281,904
4281,1351
4281,1257
4281,1615
4282,822
4282,1450
4282,1551
4282,1562
4283,1085
4283,822
4283,1230
4283,1380
4283,1335
4284,827
4284,1377
4284,1382
4284,1383
4285,829
4285,1251
4285,1392
4285,1469
4285,1474
4286,926
4286,1257
4286,829
4286,1404
4287,887
4287,830
4287,1065
4287,1229
4288,832
4288,831
4288,1017
4288,1057
4289,865
4289,831
4289,1185
4289,1556
4289,1557
4290,831
4290,1160
4290,1530
4290,1549
4291,885
4291,1172
4291,1180
4291,831
4291,1291
4291,1221
4292,1045
4292,831
4292,1556
4292,1557
4293,1001
4293,1392
4293,1495
4293,831
4294,1001
4294,831
4294,1363
4294,1392
4294,1495
4295,831
4295,1012
4295,1181
4295,1057
4296,831
4296,1258
4296,1293
4296,1388
4297,1045
4297,832
4297,1375
4297,1377
4297,1425
4297,1446
4297,1544
4297,1601
4298,832
4298,941
4298,1057
4298,1392
4298,1586
4299,832
4299,1001
4299,865
4299,1257
4300,1029
4300,1109
4300,1160
4300,832
4300,1221
4301,832
4301,892
4301,1428
4301,1468
4302,832
4302,865
4302,1057
4302,1586
4303,885
4303,835
4303,955
4303,1158
4303,1549
4303,1654
4303,1657
4304,905
4304,835
4304,1224
4304,1118
4304,1414
4305,865
4305,898
4305,1004
4305,836
4306,871
4306,881
4306,836
4306,1534
4307,1015
4307,836
4307,1258
4307,1160
4307,1551
4307,1557
4308,836
4308,1206
4308,1280
4308,1184
4309,836
4309,916
4309,904
4309,1264
4309,1334
4309,1296
4309,1599
4310,837
4310,867
4310,1186
4310,1555
4311,1238
4311,1493
4311,1504
4311,1523
4312,838
4312,981
4312,1549
4312,1404
4313,861
4313,885
4313,1237
4313,1288
4313,1327
4313,1358
4313,1370
4313,838
4313,1392
4313,1404
4313,1446
4314,887
4314,839
4314,1123
4314,901
4315,1394
4315,1425
4315,1435
4315,839
4316,885
4316,839
4316,1123
4316,1499
4317,883
4317,839
4317,1185
4317,1389
4318,839
4318,885
4318,1123
4318,1393
4318,1398
4319,840
4319,1384
4319,1476
4319,1560
4320,842
4320,1170
4320,1257
4320,1550
4320,1556
4321,843
4321,952
4321,1160
4321,1057
4321,1375
4321,1257
4321,1404
4322,1042
4322,1301
4322,1380
4322,1391
4322,1398
4322,1409
4322,845
4323,846
4323,1015
4323,1552
4323,1556
4324,846
4324,939
4324,1085
4324,1603
4325,846
4325,1307
4325,1363
4325,1403
4325,1435
4325,1443
4325,1464
4326,982
4326,846
4326,1184
4326,1557
4327,955
4327,846
4327,1134
4327,1198
4327,1284
4327,1472
4327,1152
4327,1587
4328,846
4328,893
4328,1433
4328,1549
4328,1607
4329,846
4329,1170
4329,1495
4329,939
4330,846
4330,1110
4330,1404
4330,1452
4330,1495
4330,1562
4331,865
4331,891
4331,971
4331,992
4331,1059
4331,1075
4331,1081
4332,917
4332,848
4332,1176
4332,1241
4333,856
4333,867
4333,892
4333,894
4333,900
4334,860
4334,851
4334,1250
4334,1257
4334,1284
4334,1310
4334,1465
4334,1505
4335,945
4335,989
4335,851
4335,1250
4335,1309
4335,1254
4335,1624
4335,1505
4335,1638
4336,1236
4336,1255
4336,1363
4336,1389
4336,1393
4336,1402
4336,1499
4336,853
4337,906
4337,855
4337,1258
4337,1057
4337,1429
4337,1556
4338,1249
4338,1280
4338,1288
4338,1297
4338,855
4338,1415
4339,885
4339,856
4339,1236
4339,1291
4339,1367
4339,1404
4339,1541
4340,888
4340,894
4340,899
4340,1239
4340,1249
4340,856
4341,859
4341,1309
4341,1319
4341,1143
4341,1642
4342,860
4342,953
4342,1187
4342,1263
4342,1453
4342,1630
4342,1677
4343,860
4343,1319
4343,1327
4343,1472
4343,1568
4343,1219
4343,1575
4343,1610
4343,1647
4344,981
4344,860
4344,1376
4344,1451
4344,1310
4345,898
4345,1254
4345,1257
4345,861
4345,1453
4346,1001
4346,861
4346,1180
4346,1203
4347,861
4347,1172
4347,1184
4347,1171
4347,1555
4348,1063
4348,1505
4348,1567
4348,862
4348,1568
4349,1257
4349,1392
4349,1404
4349,864
4350,1127
4350,864
4350,1138
4350,1145
4350,1148
4350,1149
4350,1186
4350,1419
4351,898
4351,864
4351,1351
4351,1352
4351,1464
4352,864
4352,889
4352,1504
4352,1551
4353,1029
4353,864
4353,1208
4353,1359
4353,1274
4353,1418
4353,1422
4354,865
4354,1105
4354,1458
4354,1626
4355,865
4355,885
4355,1237
4355,1392
4356,939
4356,1237
4356,865
4356,1392
4357,865
4357,1180
4357,1392
4357,1015
4357,1555
4358,865
4358,1001
4358,885
4358,1291
4358,1236
4359,885
4359,1001
4359,1045
4359,865
4360,865
4360,939
4360,1085
4360,1184
4361,900
4361,865
4361,1160
4361,1257
4361,1029
4362,900
4362,865
4362,1255
4362,1258
4362,1307
4362,1206
4363,865
4363,1257
4363,1291
4363,1557
4363,1551
4364,899
4364,865
4364,902
4364,1134
4364,1227
4365,865
4365,952
4365,987
4365,905
4365,1318
4365,1434
4365,1458
4365,1489
4366,955
4366,1257
4366,865
4366,1549
4366,1557
4367,865
4367,1017
4367,1054
4367,1229
4367,1227
4367,1392
4367,1458
4368,865
4368,1236
4368,1320
4368,1357
4369,865
4369,1065
4369,911
4369,1330
4369,1393
4370,865
4370,1352
4370,1392
4370,1495
4370,889
4371,865
4371,1392
4371,1555
4371,1556
4371,1550
4372,939
4372,865
4372,1293
4372,1392
4372,1562
4373,1115
4373,865
4373,1291
4373,1392
4374,865
4374,1001
4374,1392
4374,1495
4375,865
4375,885
4375,871
4375,904
4375,1087
4375,1123
4375,1227
4375,1229
4375,902
4376,897
4376,898
4376,865
4376,1050
4376,1458
4376,1572
4377,865
4377,939
4377,885
4377,1633
4378,902
4378,1205
4378,1291
4378,1392
4379,865
4379,885
4379,1184
4379,1291
4379,1392
4379,1257
4379,1404
4379,1446
4380,865
4380,939
4380,1045
4380,955
4381,865
4381,1052
4381,1450
4381,1458
4382,905
4382,865
4382,1458
4382,1603
4383,865
4383,902
4383,1057
4383,1291
4383,1392
4384,865
4384,881
4384,885
4384,1001
4385,866
4385,1386
4385,1410
4385,1377
4385,1429
4386,1035
4386,1046
4386,1050
4386,866
4387,885
4387,866
4387,1379
4387,1404
4388,900
4388,905
4388,921
4388,1003
4388,1008
4388,1034
4389,888
4389,866
4389,1176
4389,1365
4389,1408
4389,1577
4390,888
4390,866
4390,1358
4390,1384
4391,867
4391,1375
4391,1513
4391,1616
4392,867
4392,885
4392,1236
4392,1291
4393,1105
4393,867
4393,1257
4393,1160
4394,867
4394,1344
4394,1357
4394,1363
4394,1583
4394,1586
4394,1617
4394,1657
4395,1171
4395,1172
4395,1181
4395,1184
4396,1117
4396,1350
4396,1368
4396,1423
4397,870
4397,1357
4397,1368
4397,1393
4397,1396
4397,1229
4398,871
4398,1301
4398,1297
4398,1372
4398,1405
4398,1533
4398,1368
4399,885
4399,887
4399,904
4399,871
4400,899
4400,871
4400,937
4400,1227
4401,886
4401,894
4401,898
4401,939
4402,871
4402,1351
4402,1368
4402,1413
4403,871
4403,898
4403,930
4403,986
4403,897
4404,871
4404,1264
4404,1258
4404,1368
4405,871
4405,887
4405,921
4405,874
4405,1368
4405,1429
4405,1485
4406,871
4406,901
4406,1293
4406,1280
4407,871
4407,1368
4407,1085
4407,1557
4407,1562
4407,1586
4408,871
4408,1357
4408,1368
4408,1617
4408,1351
4409,901
4409,1045
4409,871
4409,1351
4409,1368
4409,1425
4409,1446
4409,1541
4409,1583
4410,893
4410,939
4410,873
4410,1278
4411,873
4411,1045
4411,1078
4411,1104
4411,1029
4411,1237
4411,1160
4411,1377
4412,874
4412,883
4412,1007
4412,1388
4413,874
4413,1079
4413,900
4413,1227
4414,887
4414,901
4414,904
4414,881
4414,1034
4414,1275
4415,885
4415,886
4415,939
4415,881
4416,881
4416,1001
4416,910
4416,1495
4416,1521
4416,1365
4417,881
4417,910
4417,1377
4417,1541
4418,885
4418,902
4418,881
4418,1001
4419,901
4419,881
4419,1045
4419,906
4419,1356
4419,1058
4419,1545
4419,1603
4419,1614
4419,1656
4419,1521
4420,881
4420,905
4420,901
4420,1007
4421,1057
4421,1237
4421,883
4421,1403
4421,1586
4422,884
4422,1134
4422,1363
4422,1123
4422,1549
4422,1601
4423,1085
4423,1369
4423,1548
4423,1549
4424,892
4424,885
4424,1001
4424,1404
4425,1257
4425,1396
4425,1404
4425,1516
4425,885
4426,885
4426,1257
